image_id,tag_id,tag_name,votes_1,votes_2,votes_3,votes_4,votes_5,votes_6,votes_7,votes_8,votes_9,votes_10
329864,20,Architecture,1,1,5,10,41,68,64,29,15,13
332249,14,Landscape,1,6,12,22,89,70,28,14,6,4
330843,14,Landscape,1,9,17,52,91,40,15,6,2,3
332166,20,Architecture,3,8,33,71,83,36,8,6,1,3
332362,20,Architecture,0,5,12,31,84,77,26,22,4,2
331404,2,Cityscape,1,3,9,27,84,83,26,6,7,6
331514,7,Sky,4,12,30,69,80,39,5,4,1,2
332480,20,Architecture,3,12,35,87,70,25,6,7,0,2
330346,20,Architecture,1,4,7,29,67,65,37,17,4,5
332020,20,Architecture,0,3,6,36,65,69,35,18,5,9
331521,20,Architecture,0,3,6,23,90,75,33,19,3,4
329954,7,Sky,2,4,12,25,67,51,35,20,18,14
331560,20,Architecture,3,6,13,42,76,54,21,19,7,3
331130,14,Landscape,1,3,23,48,78,50,22,6,1,7
332483,20,Architecture,2,4,7,25,53,69,42,28,13,12
332460,14,Landscape,1,1,15,35,68,53,29,18,15,6
332185,20,Architecture,16,24,32,59,69,33,7,5,1,3
332474,20,Architecture,0,6,11,26,56,76,41,22,13,10
331537,7,Sky,7,12,16,68,70,35,11,5,0,4
331701,14,Landscape,10,12,24,49,81,39,15,7,4,6
332199,20,Architecture,0,1,2,9,46,70,58,34,26,17
332001,14,Landscape,0,5,16,48,97,61,21,9,4,2
666753,14,Landscape,0,3,11,34,99,92,61,20,12,5
667048,14,Landscape,0,2,6,24,85,87,67,39,25,5
665558,18,Still Life,23,29,27,66,86,50,24,12,2,2
665918,2,Cityscape,1,0,5,21,59,87,77,60,35,14
667355,14,Landscape,0,2,9,40,103,98,50,26,8,4
665279,14,Landscape,1,8,22,77,130,60,25,8,1,2
666119,18,Still Life,17,24,57,115,80,19,7,9,1,1
665807,14,Landscape,0,2,1,10,25,75,94,65,50,31
666699,14,Landscape,1,4,5,21,86,94,70,29,18,6
665443,14,Landscape,13,15,37,86,105,43,10,4,3,2
666485,14,Landscape,0,3,13,42,107,101,39,21,6,6
666398,14,Landscape,1,2,8,28,80,91,63,33,24,13
667397,14,Landscape,6,9,26,61,91,69,40,22,3,1
666574,14,Landscape,2,0,6,29,92,103,57,34,12,4
667299,2,Cityscape,2,7,38,71,117,63,23,11,4,2
667215,14,Landscape,2,8,22,93,127,46,17,8,2,1
667066,18,Still Life,0,4,9,21,81,78,56,53,33,16
666137,14,Landscape,0,3,9,44,100,91,51,33,8,2
667249,14,Landscape,0,1,7,22,53,99,73,45,26,14
667148,27,Rural,3,7,26,77,118,67,26,7,5,2
667338,14,Landscape,0,5,20,64,102,72,45,15,8,2
666731,14,Landscape,2,6,20,74,118,61,27,5,7,1
667348,14,Landscape,0,1,3,22,71,101,72,36,27,10
667227,14,Landscape,0,1,8,33,86,91,58,28,17,9
667140,2,Cityscape,0,3,9,25,65,88,67,62,23,7
667271,14,Landscape,2,13,29,76,101,56,31,16,8,2
667377,14,Landscape,0,11,28,76,113,60,23,13,1,3
666161,14,Landscape,25,30,74,107,70,12,6,3,3,0
665953,14,Landscape,2,1,3,9,32,74,82,61,43,37
667356,14,Landscape,1,4,10,45,100,95,43,21,4,3
917860,14,Landscape,5,9,21,57,86,38,11,5,3,1
917603,14,Landscape,0,3,2,8,41,72,49,36,21,16
917599,14,Landscape,0,2,2,10,39,61,61,33,25,13
916759,14,Landscape,1,1,2,6,26,40,51,61,28,26
917291,14,Landscape,2,0,2,23,46,68,46,36,17,8
917763,14,Landscape,0,2,4,7,36,64,60,37,21,13
917668,14,Landscape,4,11,21,36,67,53,27,8,5,5
917872,14,Landscape,16,26,42,59,55,21,7,3,1,3
916801,14,Landscape,2,2,3,15,35,49,71,40,16,15
917885,14,Landscape,0,1,5,14,36,75,55,31,22,10
916882,14,Landscape,40,44,47,48,43,9,0,3,0,0
917177,14,Landscape,5,11,15,27,75,62,27,15,4,3
917596,14,Landscape,0,2,5,8,32,64,62,34,24,16
917268,14,Landscape,2,0,5,14,50,76,44,34,14,7
917829,2,Cityscape,0,7,13,48,79,60,23,6,6,0
917868,14,Landscape,15,13,31,60,57,39,13,6,3,0
917068,14,Landscape,1,2,4,10,46,68,52,28,19,6
23065,14,Landscape,1,9,11,29,51,50,31,16,6,4
22501,14,Landscape,2,5,13,27,58,58,26,9,3,3
22933,2,Cityscape,13,7,24,44,64,29,18,7,2,2
22821,20,Architecture,1,3,23,34,54,38,33,23,7,2
22984,15,Nature,10,23,38,42,49,26,16,2,3,3
23059,15,Nature,31,34,58,38,25,11,4,2,0,0
22889,2,Cityscape,3,14,26,41,65,34,12,4,6,1
23071,20,Architecture,1,5,16,26,59,43,34,13,3,5
22282,20,Architecture,8,20,49,60,47,16,4,5,0,2
23073,20,Architecture,4,22,29,63,53,18,13,10,2,0
22976,27,Rural,1,3,7,22,43,58,32,23,13,8
22836,27,Rural,3,3,9,25,43,44,29,25,12,8
22615,14,Landscape,2,5,9,22,46,46,35,25,12,12
22886,2,Cityscape,3,9,16,28,79,41,14,6,2,2
22999,15,Nature,2,6,13,31,67,53,21,9,3,2
23012,20,Architecture,8,10,27,38,58,31,18,7,3,1
23072,27,Rural,1,2,11,12,42,49,42,32,9,6
22801,2,Cityscape,12,34,36,55,53,17,5,2,0,0
23058,2,Cityscape,7,22,41,61,53,14,6,3,1,0
22477,14,Landscape,0,4,5,21,40,66,37,16,14,4
22774,20,Architecture,2,7,8,23,57,64,29,18,3,1
22634,14,Landscape,0,6,14,27,68,43,36,11,2,3
22365,20,Architecture,1,2,10,30,43,57,46,13,7,3
22978,18,Still Life,16,26,38,70,44,11,4,3,0,1
22497,18,Still Life,1,12,22,35,62,40,19,11,5,3
22888,18,Still Life,3,12,22,29,48,40,29,16,3,4
22844,14,Landscape,1,4,17,24,65,56,25,13,3,5
22616,20,Architecture,4,14,30,45,62,35,10,8,0,1
22304,15,Nature,6,20,35,40,55,33,15,3,4,0
22659,15,Nature,4,15,37,60,55,17,16,1,2,3
22428,27,Rural,1,5,18,31,46,42,37,17,7,2
22896,14,Landscape,3,3,18,37,71,53,29,8,4,2
22935,20,Architecture,0,5,14,27,56,50,26,17,15,5
22499,18,Still Life,0,8,17,32,61,47,21,7,8,0
22823,18,Still Life,8,18,45,51,55,22,12,2,2,1
22847,7,Sky,12,16,37,32,42,42,11,5,4,0
22891,20,Architecture,3,2,12,31,70,50,23,18,3,3
23061,15,Nature,1,6,22,36,56,44,25,11,9,3
22868,2,Cityscape,2,7,11,32,67,51,21,8,5,3
22938,18,Still Life,4,20,18,56,46,27,17,5,4,0
22884,2,Cityscape,9,15,43,46,49,28,8,4,1,0
22919,20,Architecture,2,8,19,28,53,60,25,14,2,2
23031,20,Architecture,0,7,11,22,56,44,42,20,4,6
22489,14,Landscape,1,8,19,28,54,58,28,14,2,2
22939,2,Cityscape,5,11,33,68,56,24,4,6,2,1
23023,20,Architecture,2,4,14,25,65,51,31,13,3,1
23028,15,Nature,29,37,43,50,26,16,6,1,1,5
22961,15,Nature,2,8,17,40,71,41,16,9,4,2
22512,14,Landscape,3,8,15,29,48,44,38,9,7,4
22385,20,Architecture,10,9,25,49,76,28,7,4,2,0
22811,20,Architecture,2,6,25,38,79,31,16,8,2,1
22983,20,Architecture,8,7,26,45,65,30,11,3,0,0
22622,2,Cityscape,1,2,11,29,60,47,33,15,4,3
23064,7,Sky,2,5,20,43,63,37,27,4,4,0
22341,14,Landscape,0,3,10,37,61,46,33,17,4,1
23063,2,Cityscape,1,3,10,18,40,51,40,18,16,5
22861,27,Rural,4,9,23,39,73,28,16,5,1,1
22481,28,Water,4,5,22,46,43,45,18,16,0,2
22789,20,Architecture,1,1,9,20,53,52,45,25,5,4
22969,2,Cityscape,5,14,30,61,56,19,14,5,0,0
22653,15,Nature,2,3,12,24,40,51,39,23,8,4
23014,18,Still Life,1,11,31,40,49,40,18,9,8,1
22293,20,Architecture,1,4,14,28,44,53,30,14,8,3
23011,7,Sky,3,3,14,25,50,49,27,23,7,3
23055,18,Still Life,12,26,43,58,38,17,11,2,0,1
22985,20,Architecture,1,7,22,49,61,36,22,13,2,1
22929,18,Still Life,20,32,41,54,34,8,7,2,0,2
23079,7,Sky,1,7,13,25,65,45,36,14,6,3
22646,20,Architecture,0,0,12,20,48,60,45,11,4,5
22942,18,Still Life,7,11,33,40,55,24,22,11,5,3
22621,14,Landscape,0,3,4,15,31,40,40,48,20,17
22883,15,Nature,9,9,23,49,54,29,23,9,3,0
22944,27,Rural,1,6,18,25,77,42,26,9,3,2
22486,20,Architecture,3,4,15,35,59,39,31,20,4,6
23006,15,Nature,4,9,16,26,41,38,35,32,12,7
22452,18,Still Life,7,16,30,65,54,19,18,7,0,2
23036,2,Cityscape,3,14,14,33,58,42,25,5,6,1
955376,15,Nature,9,13,19,56,64,29,13,5,0,2
955917,15,Nature,7,7,18,40,68,39,9,8,5,4
955966,15,Nature,1,2,4,14,49,61,43,31,8,5
955975,15,Nature,1,4,8,17,46,60,43,20,10,7
955687,15,Nature,3,4,16,38,79,35,18,11,7,2
955919,15,Nature,3,7,10,38,72,45,23,7,3,2
955316,18,Still Life,1,1,4,8,24,61,62,38,17,9
955910,18,Still Life,0,2,3,10,34,75,49,29,17,8
955960,18,Still Life,0,3,12,16,41,68,38,23,8,7
955319,15,Nature,3,4,10,17,48,60,34,19,13,7
955860,15,Nature,8,15,24,54,70,24,9,4,3,1
955397,18,Still Life,5,5,3,19,41,66,29,27,13,5
955447,27,Rural,3,8,19,46,63,42,18,6,3,4
955878,15,Nature,7,10,18,41,79,41,10,6,1,0
955685,15,Nature,2,5,10,44,70,62,10,4,4,1
955786,15,Nature,1,1,7,12,36,78,42,32,7,8
955300,18,Still Life,5,10,12,37,58,56,20,5,1,5
955785,18,Still Life,5,5,10,31,81,53,17,8,3,0
954854,15,Nature,26,12,39,63,50,13,3,3,1,1
955769,18,Still Life,1,10,16,47,65,53,10,5,5,0
955207,18,Still Life,2,2,5,14,48,69,49,19,12,6
955909,18,Still Life,0,1,4,15,38,61,48,31,7,10
99777,7,Sky,1,2,15,54,94,58,35,22,5,4
99690,14,Landscape,13,17,59,77,79,23,13,6,0,4
99342,15,Nature,1,3,16,56,76,68,45,16,4,5
98670,27,Rural,3,12,35,70,83,41,19,15,4,1
99886,2,Cityscape,4,5,27,40,70,84,33,12,10,6
99273,15,Nature,7,18,46,82,77,32,21,6,4,1
99376,28,Water,2,7,15,33,69,60,48,35,19,8
99703,20,Architecture,7,8,44,89,86,39,10,0,0,1
99825,14,Landscape,2,15,33,81,89,38,12,5,1,0
99060,18,Still Life,6,7,38,59,78,48,30,15,10,5
99377,7,Sky,5,4,32,28,76,65,38,24,11,6
98921,14,Landscape,5,6,15,51,83,45,49,24,10,9
98740,27,Rural,4,9,39,80,94,34,18,2,1,3
99914,7,Sky,1,4,5,38,71,65,50,38,11,3
99724,20,Architecture,5,21,38,94,77,34,8,4,0,1
99165,14,Landscape,5,5,24,51,91,60,23,24,6,7
99926,14,Landscape,6,8,39,71,89,39,16,10,4,1
99183,27,Rural,0,13,24,42,85,73,32,12,5,3
99046,7,Sky,5,10,28,64,85,58,22,13,8,4
99775,18,Still Life,8,11,29,55,94,56,20,6,1,6
98952,18,Still Life,0,2,15,39,88,73,44,25,8,4
98551,14,Landscape,2,10,27,76,72,49,20,14,4,3
99928,18,Still Life,18,44,78,80,51,11,7,4,0,0
99604,7,Sky,5,13,40,76,87,32,23,5,1,0
99613,7,Sky,18,35,68,87,50,17,6,1,2,1
99611,27,Rural,7,13,29,80,102,33,15,4,2,1
99895,18,Still Life,3,8,42,70,80,45,29,11,3,3
99922,2,Cityscape,2,8,20,52,103,52,47,12,4,2
99764,15,Nature,3,14,36,63,90,47,32,11,3,2
99902,15,Nature,3,12,28,75,83,51,22,7,2,0
99581,14,Landscape,11,27,58,91,72,24,5,1,1,1
99676,7,Sky,0,8,9,34,74,66,57,34,6,8
98759,7,Sky,7,12,34,60,67,49,38,8,5,2
99616,7,Sky,2,9,27,71,84,47,27,18,5,4
99917,18,Still Life,3,12,33,64,74,55,26,20,6,1
98965,15,Nature,3,9,27,65,76,57,22,19,9,2
98959,15,Nature,3,11,27,88,73,51,20,7,2,2
99903,18,Still Life,4,8,24,56,100,55,28,8,6,5
98878,18,Still Life,7,17,46,77,85,35,11,11,0,1
98962,15,Nature,2,10,22,46,90,65,31,19,9,1
99405,20,Architecture,8,14,43,81,102,26,8,2,1,1
99721,7,Sky,9,28,46,81,76,22,15,3,1,0
99931,15,Nature,4,11,29,69,87,59,19,12,4,4
99762,14,Landscape,6,8,32,72,74,43,33,17,3,2
99892,15,Nature,6,8,34,64,99,37,21,12,4,1
99929,7,Sky,0,4,22,45,65,69,40,29,15,5
98706,7,Sky,9,26,38,60,76,41,22,13,1,0
98742,18,Still Life,0,7,25,67,89,63,16,6,6,2
99451,28,Water,3,11,23,59,87,72,24,16,4,1
98820,15,Nature,10,24,47,86,77,21,7,3,0,1
99711,7,Sky,2,7,14,42,69,68,49,24,13,4
99369,7,Sky,1,4,17,33,59,75,59,35,8,13
99428,15,Nature,5,17,55,73,96,23,13,5,2,0
99821,18,Still Life,13,36,71,83,52,15,7,2,0,1
99791,2,Cityscape,10,8,22,46,81,62,29,17,4,5
99256,15,Nature,5,18,43,83,83,33,8,2,2,2
99063,15,Nature,3,12,49,81,78,36,17,7,3,2
98905,15,Nature,20,50,64,78,44,15,6,0,0,1
99891,7,Sky,3,7,16,34,90,70,36,26,3,7
98980,14,Landscape,2,1,5,21,38,61,62,56,31,19
99702,14,Landscape,0,8,15,52,84,57,36,14,7,4
99674,15,Nature,5,12,39,84,69,49,17,3,1,3
99478,14,Landscape,0,1,10,33,64,72,49,43,8,7
99787,14,Landscape,10,13,54,88,62,31,12,5,2,5
98612,15,Nature,2,6,5,27,51,69,60,44,19,11
98996,15,Nature,3,6,24,55,95,55,33,19,6,1
99585,15,Nature,2,14,35,77,82,39,22,13,3,1
99797,18,Still Life,6,8,37,63,101,48,16,9,5,1
99804,18,Still Life,14,8,37,61,88,47,23,8,6,3
99507,7,Sky,7,16,35,73,95,40,21,6,3,3
99780,14,Landscape,5,21,63,89,69,24,10,6,2,1
99059,14,Landscape,2,15,32,96,75,29,21,11,2,2
99024,2,Cityscape,0,4,14,40,82,75,31,21,10,11
99485,7,Sky,2,6,16,57,68,69,29,25,14,6
99782,18,Still Life,7,10,41,75,74,47,22,14,4,3
98795,7,Sky,0,2,13,28,70,64,54,34,16,9
99790,18,Still Life,9,18,38,57,76,46,29,6,3,2
99759,15,Nature,12,22,66,83,62,26,11,4,0,2
98917,15,Nature,7,17,47,79,86,37,14,8,2,2
99062,18,Still Life,5,18,50,77,63,38,19,4,1,1
99691,18,Still Life,14,36,55,74,73,24,14,4,1,2
99923,18,Still Life,2,4,7,17,41,69,61,50,35,18
99934,18,Still Life,3,13,33,72,82,49,24,10,5,1
99800,14,Landscape,1,5,19,40,67,68,53,35,13,9
99344,18,Still Life,4,5,13,27,62,63,52,37,16,10
99360,7,Sky,2,12,35,68,76,46,13,10,6,1
99824,15,Nature,9,27,53,81,75,25,11,5,4,0
99120,14,Landscape,2,4,22,52,97,49,40,19,6,2
99789,14,Landscape,12,27,59,90,71,26,12,4,2,1
99605,15,Nature,3,8,23,58,85,56,25,20,7,4
99013,20,Architecture,4,9,26,69,72,60,24,16,6,5
99506,28,Water,0,10,15,58,90,68,32,15,2,3
99243,14,Landscape,4,5,16,32,63,73,55,31,10,8
98989,15,Nature,2,11,28,78,82,47,28,9,5,2
99074,18,Still Life,4,5,21,49,93,57,27,18,3,0
99694,14,Landscape,6,13,47,73,88,34,16,11,1,2
98785,14,Landscape,3,9,27,77,87,42,35,11,3,0
99034,15,Nature,3,13,35,66,90,44,30,6,3,3
99873,2,Cityscape,2,8,22,65,86,59,25,13,6,4
773161,14,Landscape,0,1,7,12,52,43,17,9,2,1
773784,15,Nature,1,1,5,22,57,35,13,5,2,0
773699,15,Nature,1,3,15,43,55,11,4,2,1,0
773817,28,Water,5,13,14,41,42,17,6,2,0,1
773306,20,Architecture,0,2,6,9,51,43,24,5,3,0
772605,15,Nature,2,0,11,22,63,27,11,3,3,0
772844,15,Nature,4,19,39,49,20,5,1,1,0,0
773789,15,Nature,0,0,13,26,52,34,8,1,0,0
772983,20,Architecture,1,1,7,18,52,46,11,3,1,1
773755,15,Nature,1,1,8,15,60,35,12,4,2,0
773780,15,Nature,0,4,7,35,48,36,4,2,1,1
773834,15,Nature,0,3,6,23,49,39,11,9,2,0
773809,14,Landscape,1,0,2,14,42,55,19,4,4,0
773818,27,Rural,0,0,5,17,60,34,18,8,2,2
773490,27,Rural,0,1,6,14,43,45,22,9,0,2
773726,18,Still Life,1,2,7,12,51,45,14,4,4,1
773085,15,Nature,2,0,4,27,43,42,12,8,3,2
773512,18,Still Life,0,0,6,17,55,47,15,5,1,1
773707,15,Nature,0,2,4,5,43,48,20,12,4,1
773760,7,Sky,0,1,4,6,39,48,22,15,4,5
773298,18,Still Life,6,10,9,32,40,30,7,3,0,0
773308,7,Sky,0,0,7,8,40,49,24,7,6,1
773808,15,Nature,0,1,5,13,39,55,16,2,5,4
773301,14,Landscape,0,2,4,23,59,33,10,5,0,0
773419,18,Still Life,0,3,3,14,65,39,9,2,2,1
923483,14,Landscape,0,0,1,6,26,54,26,18,8,0
923688,20,Architecture,1,1,1,11,38,30,32,12,7,7
923434,14,Landscape,0,0,2,4,27,44,36,19,6,1
923953,14,Landscape,0,0,7,22,48,38,11,9,1,1
923702,7,Sky,0,0,1,2,6,39,47,28,10,8
923904,15,Nature,0,0,8,24,66,32,9,1,2,0
923867,14,Landscape,2,0,3,10,33,57,23,6,3,0
923752,7,Sky,0,0,1,3,27,57,25,17,6,4
923728,7,Sky,0,0,1,11,42,53,20,8,3,3
923812,14,Landscape,0,0,3,21,56,44,10,5,1,0
923556,7,Sky,0,0,3,16,58,34,13,13,0,0
923566,2,Cityscape,1,2,1,7,19,40,24,31,8,5
923604,14,Landscape,0,0,2,12,43,50,20,5,5,1
923886,14,Landscape,0,0,0,5,21,53,33,18,9,1
923897,14,Landscape,1,3,7,14,54,43,13,4,3,1
923482,2,Cityscape,6,4,8,37,38,22,7,3,5,5
923624,14,Landscape,0,0,1,6,34,55,27,9,5,2
923875,7,Sky,0,0,7,29,60,32,4,1,0,0
923858,28,Water,0,2,7,40,47,35,6,1,0,0
923930,14,Landscape,0,0,4,20,48,38,13,6,1,0
923634,14,Landscape,0,0,3,4,18,52,25,27,9,4
923695,14,Landscape,0,0,2,1,29,45,39,16,6,2
923713,14,Landscape,0,0,3,3,21,50,33,16,7,4
923890,14,Landscape,0,0,0,7,38,57,22,14,2,1
923398,7,Sky,0,0,2,9,46,52,18,8,4,1
923703,7,Sky,0,0,4,16,38,51,19,8,1,0
923857,14,Landscape,0,0,3,8,29,59,25,11,2,3
923592,14,Landscape,0,1,0,2,24,50,25,22,10,4
923714,14,Landscape,1,1,6,16,53,39,10,5,1,2
923957,14,Landscape,2,2,9,35,52,31,5,2,0,1
923722,14,Landscape,0,2,7,19,57,41,11,5,0,0
923806,7,Sky,0,0,3,10,25,56,27,12,6,1
923725,2,Cityscape,0,1,5,26,44,40,16,4,2,0
923958,2,Cityscape,1,2,9,27,58,33,7,0,0,0
923855,14,Landscape,0,0,2,5,29,51,31,12,5,2
923719,14,Landscape,1,0,1,5,34,50,26,13,4,3
923514,14,Landscape,0,1,2,7,37,53,26,9,3,1
923619,7,Sky,0,1,4,22,61,39,1,4,0,1
923476,14,Landscape,0,0,2,10,51,43,28,6,1,0
923854,14,Landscape,1,0,15,34,55,25,6,0,0,2
923591,7,Sky,0,0,6,5,36,54,26,8,6,1
923701,14,Landscape,0,0,5,7,24,36,34,15,14,9
923504,14,Landscape,1,1,1,8,24,36,32,24,11,5
923845,14,Landscape,0,1,2,10,53,47,14,8,3,1
923666,14,Landscape,0,0,0,4,18,31,42,37,6,6
923749,14,Landscape,0,0,1,6,35,55,27,14,0,1
923723,14,Landscape,1,0,2,7,21,54,35,16,7,1
923932,14,Landscape,0,0,6,14,41,48,20,6,4,0
923643,14,Landscape,0,0,1,5,44,49,28,8,3,4
923625,14,Landscape,1,0,0,14,58,43,19,3,0,0
923938,7,Sky,2,3,9,24,45,36,13,3,4,0
923746,14,Landscape,0,1,4,15,33,53,20,10,0,2
923908,14,Landscape,0,0,3,14,52,49,15,3,2,1
923807,7,Sky,1,0,1,7,33,54,32,9,2,0
712738,7,Sky,0,0,1,6,29,57,42,18,16,9
713730,18,Still Life,19,15,24,51,32,19,5,3,2,2
713671,15,Nature,0,0,1,14,69,67,20,8,3,0
713650,27,Rural,0,0,2,5,27,74,43,20,7,5
712971,18,Still Life,0,3,13,21,68,44,12,4,2,0
713726,14,Landscape,0,1,5,16,80,55,14,5,3,0
712464,14,Landscape,1,3,9,33,90,27,7,7,1,2
713727,15,Nature,0,1,1,2,29,57,54,27,10,10
712264,15,Nature,0,0,7,21,72,48,14,7,2,1
713553,15,Nature,0,0,3,4,17,52,50,37,18,8
713065,27,Rural,1,0,2,8,42,76,33,18,3,0
713715,27,Rural,0,1,2,18,62,60,26,7,3,1
713771,27,Rural,0,1,4,26,57,55,19,12,2,0
713582,15,Nature,0,1,1,12,45,68,29,19,2,5
712877,14,Landscape,2,3,18,50,75,20,1,3,2,0
713567,18,Still Life,2,6,19,50,58,23,10,1,2,0
713177,27,Rural,0,0,2,11,72,66,19,3,1,1
713566,14,Landscape,0,0,3,13,33,67,36,17,13,5
713569,15,Nature,0,0,3,9,59,71,29,9,3,0
713654,27,Rural,0,1,3,15,64,65,27,7,1,0
712197,27,Rural,1,0,1,3,40,71,40,21,10,5
713583,15,Nature,0,0,1,15,47,70,32,7,5,1
713638,27,Rural,0,1,7,16,55,61,21,12,2,3
713635,2,Cityscape,0,3,4,17,72,51,19,5,2,0
713716,15,Nature,0,1,7,25,81,55,10,2,1,1
713675,15,Nature,0,1,4,10,70,63,22,7,2,0
713507,15,Nature,0,0,3,16,46,61,28,16,6,1
713535,7,Sky,0,0,1,4,16,32,44,42,30,17
713028,27,Rural,1,1,1,13,67,61,18,11,7,1
700622,14,Landscape,1,6,5,18,53,61,23,12,4,4
701893,18,Still Life,3,3,13,46,65,38,10,5,2,1
699787,18,Still Life,1,1,10,27,52,57,24,14,1,2
701575,18,Still Life,2,0,5,17,38,67,34,19,4,2
700525,18,Still Life,1,5,16,39,66,43,6,6,2,1
702066,28,Water,2,4,6,24,54,47,38,9,4,2
701280,18,Still Life,0,2,7,14,27,40,47,29,20,6
701183,18,Still Life,2,4,9,26,55,47,39,5,1,2
701890,14,Landscape,0,3,6,17,32,50,42,23,13,5
701727,18,Still Life,13,29,39,56,32,9,3,1,0,1
701754,7,Sky,3,2,14,39,64,35,14,6,1,1
701199,18,Still Life,1,3,4,7,40,52,36,22,16,8
701734,14,Landscape,0,2,6,17,32,60,35,15,11,7
701465,18,Still Life,1,1,6,11,48,54,34,27,13,5
702039,2,Cityscape,16,13,35,49,44,14,4,2,0,0
701591,14,Landscape,8,6,19,39,75,28,6,3,1,0
701772,20,Architecture,4,7,15,44,63,31,13,5,4,0
701542,14,Landscape,1,5,11,18,68,48,21,9,3,4
701580,18,Still Life,0,4,10,28,64,45,20,14,1,1
700925,14,Landscape,6,10,25,55,45,26,9,6,2,1
701930,15,Nature,6,9,22,47,59,28,3,3,0,2
701370,15,Nature,3,4,18,45,70,22,12,5,2,2
702011,14,Landscape,0,1,5,7,19,49,46,36,19,11
701685,7,Sky,2,2,11,17,63,60,20,8,2,1
702007,18,Still Life,7,7,24,34,71,22,9,5,1,0
700782,18,Still Life,8,11,14,41,63,35,9,3,1,1
700199,18,Still Life,1,1,4,18,47,60,34,21,6,1
700239,7,Sky,14,17,28,57,49,12,3,2,1,0
701062,27,Rural,17,9,24,32,62,29,8,4,2,2
701735,7,Sky,0,2,6,8,26,37,40,34,23,22
701141,7,Sky,0,3,19,22,67,40,21,10,3,3
700069,7,Sky,5,10,28,44,61,16,11,4,2,0
701773,14,Landscape,4,9,27,52,52,26,9,4,1,0
702086,18,Still Life,2,7,24,41,68,39,1,2,1,1
702164,18,Still Life,2,8,12,44,60,34,12,4,2,0
701723,20,Architecture,1,6,26,46,61,34,6,5,2,0
701259,14,Landscape,0,3,5,23,56,55,22,22,4,1
702198,18,Still Life,1,3,10,32,57,42,26,7,8,1
701719,15,Nature,2,9,26,46,68,29,10,5,0,0
701188,15,Nature,8,6,20,36,55,29,18,9,2,1
851716,18,Still Life,4,7,17,45,85,67,16,10,2,3
851361,18,Still Life,2,5,6,16,46,61,66,41,15,14
850200,7,Sky,7,13,21,68,95,32,9,7,2,0
851698,18,Still Life,2,6,9,14,49,77,54,31,16,5
851602,18,Still Life,3,3,14,23,55,78,49,21,11,2
850987,18,Still Life,6,8,13,24,63,69,47,21,8,3
851705,18,Still Life,3,4,9,27,74,80,41,10,5,6
851587,14,Landscape,5,10,20,52,86,56,16,2,4,2
851557,18,Still Life,2,6,9,19,45,78,51,32,14,8
851330,15,Nature,5,5,15,39,82,61,28,15,10,2
851669,20,Architecture,12,12,33,76,68,32,10,4,1,1
851504,7,Sky,11,7,25,64,89,46,3,8,3,3
850997,7,Sky,12,11,21,51,72,59,15,6,4,3
850726,18,Still Life,4,10,23,53,93,42,17,5,1,1
851343,15,Nature,4,12,14,46,105,44,14,4,5,3
851518,15,Nature,4,6,21,32,59,71,35,14,5,5
814747,18,Still Life,1,5,12,34,77,50,20,8,3,1
814905,18,Still Life,2,1,9,19,43,68,48,21,4,3
814079,18,Still Life,3,9,10,36,81,51,15,1,2,2
814794,18,Still Life,1,4,4,22,44,77,38,24,6,3
814714,18,Still Life,1,0,6,27,56,51,47,25,6,5
814723,18,Still Life,1,9,15,46,79,34,19,6,1,4
814064,18,Still Life,5,6,18,52,72,41,17,4,2,2
814796,18,Still Life,0,2,16,30,72,58,29,6,0,3
814163,18,Still Life,1,5,7,28,81,58,24,7,1,2
813998,18,Still Life,0,2,4,19,75,66,35,11,3,4
814899,18,Still Life,0,1,6,12,55,58,46,27,9,5
814483,18,Still Life,2,6,4,37,72,56,25,6,6,3
814957,18,Still Life,5,8,25,47,70,38,18,5,2,2
814279,18,Still Life,3,8,19,39,70,42,25,8,0,2
11029,18,Still Life,0,2,8,10,18,23,21,12,6,4
10986,18,Still Life,32,10,19,22,9,5,5,0,1,1
10848,27,Rural,1,2,4,7,21,26,23,13,6,2
11039,27,Rural,3,5,16,21,26,21,9,2,1,0
10938,18,Still Life,2,3,14,23,27,23,10,3,1,0
124045,15,Nature,11,27,46,76,57,12,2,2,0,0
123931,15,Nature,1,1,14,35,86,50,33,9,3,1
124315,15,Nature,1,5,18,52,81,40,22,11,2,3
124575,27,Rural,3,6,18,44,86,54,13,9,0,1
123268,18,Still Life,0,1,8,13,33,56,48,27,24,28
123385,15,Nature,0,0,4,19,50,61,51,29,13,5
123607,15,Nature,0,2,11,37,81,58,24,13,3,2
124205,18,Still Life,2,3,16,58,69,55,16,4,0,1
124485,18,Still Life,1,6,21,68,75,37,16,4,2,2
124490,18,Still Life,1,3,16,50,88,42,17,5,4,0
124305,18,Still Life,1,7,30,58,73,38,10,9,4,1
123834,27,Rural,3,3,21,61,85,40,12,6,1,1
124130,15,Nature,3,3,15,42,79,48,19,7,7,7
123516,18,Still Life,0,2,8,34,83,61,27,14,7,0
124656,20,Architecture,2,9,22,62,83,37,5,4,2,1
846652,18,Still Life,11,21,39,87,77,40,6,2,1,1
846715,18,Still Life,0,1,3,14,24,56,70,73,31,23
845800,18,Still Life,3,5,8,24,64,86,55,24,14,10
846505,15,Nature,5,12,23,54,94,58,24,14,4,2
